"TIME_PERIOD","LASTNAME","GDEKT","RANG_KT","VALUE","OBS_STATUS"
"2021","Trottmann","UR","1473","3","A"
"2021","Truschner","UR","1473","3","A"
"2021","Trütsch","UR","1473","3","A"
"2021","Tsatsa","UR","1473","3","A"
"2021","Tschumi","UR","1473","3","A"
"2021","Tsegay","UR","1473","3","A"
"2021","Töngi","UR","1473","3","A"
"2021","Utz","UR","1473","3","A"
"2021","Vajda","UR","1473","3","A"
"2021","Vasovic","UR","1473","3","A"
"2021","Veliji","UR","1473","3","A"
"2021","Vendrell","UR","1473","3","A"
"2021","Viano","UR","1473","3","A"
"2021","Viertel","UR","1473","3","A"
"2021","Viviers","UR","1473","3","A"
"2021","Vogt","UR","1473","3","A"
"2021","Volkart","UR","1473","3","A"
"2021","Volpe","UR","1473","3","A"
"2021","von Arx","UR","1473","3","A"
"2021","von Schulthess","UR","1473","3","A"
"2021","von Wyttenbach","UR","1473","3","A"
"2021","Walker-Epp","UR","1473","3","A"
"2021","Walker-Gnos","UR","1473","3","A"
"2021","Walker-Inderkum","UR","1473","3","A"
"2021","Walker-Kieliger","UR","1473","3","A"
"2021","Walker-Loretz","UR","1473","3","A"
"2021","Wegmüller","UR","1473","3","A"
"2021","Weldu","UR","1473","3","A"
"2021","Wetzel","UR","1473","3","A"
"2021","Wiesmath","UR","1473","3","A"
"2021","Wipfli-Arnold","UR","1473","3","A"
"2021","Wipfli-Bissig","UR","1473","3","A"
"2021","Wippel","UR","1473","3","A"
"2021","Witzel","UR","1473","3","A"
"2021","Wjugin","UR","1473","3","A"
"2021","Wyser","UR","1473","3","A"
"2021","Yassin","UR","1473","3","A"
"2021","Yu","UR","1473","3","A"
"2021","Zberg-Frei","UR","1473","3","A"
"2021","Zeiner","UR","1473","3","A"
"2021","Zeller","UR","1473","3","A"
"2021","Zgraggen-Christen","UR","1473","3","A"
"2021","Zgraggen-Eller","UR","1473","3","A"
"2021","Zgraggen-Indergand","UR","1473","3","A"
"2021","Zgraggen-Inderkum","UR","1473","3","A"
"2021","Zgraggen-Stadler","UR","1473","3","A"
"2021","Zgraggen-Zurfluh","UR","1473","3","A"
"2021","Ziberi","UR","1473","3","A"
"2021","Ziegler-Walker","UR","1473","3","A"
"2021","Zigerlig","UR","1473","3","A"
"2021","Zillig","UR","1473","3","A"
"2021","Zobrist","UR","1473","3","A"
"2021","Zurfluh-Stadler","UR","1473","3","A"
"2021","Üstünel","UR","1473","3","A"
"2021","da Silva","VD","1","3501","A"
"2021","Ferreira","VD","2","2398","A"
"2021","Pereira","VD","3","2311","A"
"2021","Rochat","VD","4","2243","A"
"2021","Favre","VD","5","2171","A"
"2021","dos Santos","VD","6","2110","A"
"2021","Martin","VD","7","2095","A"
"2021","Rodrigues","VD","8","1865","A"
"2021","Fernandes","VD","9","1601","A"
"2021","Gomes","VD","9","1601","A"
"2021","Müller","VD","11","1417","A"
"2021","Pittet","VD","12","1355","A"
"2021","Lopes","VD","13","1347","A"
"2021","Martins","VD","14","1297","A"
"2021","Gonçalves","VD","15","1217","A"
"2021","Ribeiro","VD","16","1182","A"
"2021","Reymond","VD","17","1157","A"
"2021","Pinto","VD","18","1142","A"
"2021","Teixeira","VD","19","1141","A"
"2021","da Costa","VD","20","1117","A"
"2021","Oliveira","VD","20","1117","A"
"2021","Silva","VD","22","1111","A"
"2021","Meylan","VD","23","1109","A"
"2021","Alves","VD","24","1104","A"
"2021","Chevalley","VD","25","1102","A"
"2021","Garcia","VD","26","1087","A"
"2021","Blanc","VD","27","1060","A"
"2021","Marques","VD","28","1011","A"
"2021","Santos","VD","29","996","A"
"2021","Gashi","VD","30","951","A"
"2021","Meyer","VD","31","914","A"
"2021","Rodriguez","VD","32","889","A"
"2021","Mendes","VD","33","861","A"
"2021","Krasniqi","VD","34","856","A"
"2021","Pasche","VD","35","839","A"
"2021","Moreira","VD","36","835","A"
"2021","Dias","VD","37","824","A"
"2021","de Sousa","VD","38","820","A"
"2021","Richard","VD","39","819","A"
"2021","Fernandez","VD","40","805","A"
"2021","Rossier","VD","41","803","A"
"2021","de Oliveira","VD","42","801","A"
"2021","Golay","VD","43","795","A"
"2021","Weber","VD","44","760","A"
"2021","Chappuis","VD","45","757","A"
"2021","Correia","VD","46","754","A"
"2021","Costa","VD","47","753","A"
"2021","Berisha","VD","48","752","A"
"2021","Guignard","VD","49","749","A"
"2021","Gerber","VD","50","740","A"
"2021","Monteiro","VD","51","739","A"
"2021","Perrin","VD","51","739","A"
"2021","Perret","VD","53","728","A"
"2021","Gonzalez","VD","54","700","A"
"2021","Lopez","VD","55","695","A"
"2021","Nguyen","VD","55","695","A"
"2021","Berger","VD","57","692","A"
"2021","Perez","VD","58","686","A"
"2021","Schneider","VD","59","683","A"
"2021","de Jesus","VD","60","682","A"
"2021","Rey","VD","61","681","A"
"2021","Soares","VD","62","678","A"
"2021","Clerc","VD","63","677","A"
"2021","Martinez","VD","64","660","A"
"2021","Schmid","VD","65","659","A"
"2021","Jaccard","VD","66","653","A"
"2021","Carvalho","VD","67","638","A"
"2021","Mayor","VD","68","633","A"
"2021","Michel","VD","68","633","A"
"2021","Aubert","VD","70","632","A"
"2021","Vieira","VD","71","629","A"
"2021","Besson","VD","72","628","A"
"2021","Almeida","VD","73","614","A"
"2021","Dubois","VD","74","605","A"
"2021","Jaquier","VD","75","604","A"
"2021","Maillard","VD","76","591","A"
"2021","Piguet","VD","77","588","A"
"2021","Rapin","VD","78","574","A"
"2021","Gaillard","VD","79","566","A"
"2021","Monnier","VD","80","564","A"
"2021","Morel","VD","80","564","A"
"2021","Cardoso","VD","82","558","A"
"2021","Dutoit","VD","83","555","A"
"2021","Monney","VD","84","539","A"
"2021","Sousa","VD","84","539","A"
"2021","Jordan","VD","86","533","A"
"2021","Gilliéron","VD","87","532","A"
"2021","Moret","VD","88","529","A"
"2021","Pahud","VD","89","527","A"
"2021","Grandjean","VD","90","512","A"
"2021","Guex","VD","91","509","A"
"2021","Henchoz","VD","92","493","A"
"2021","Chollet","VD","93","492","A"
"2021","Pache","VD","93","492","A"
"2021","Steiner","VD","93","492","A"
"2021","Porchet","VD","96","487","A"
"2021","Gomez","VD","97","484","A"
"2021","Chapuis","VD","98","479","A"
"2021","Keller","VD","99","473","A"
"2021","Henry","VD","100","472","A"
"2021","Magnin","VD","101","471","A"
"2021","Cavin","VD","102","467","A"
"2021","Tavares","VD","103","465","A"
"2021","Rosset","VD","104","464","A"
"2021","Roy","VD","105","459","A"
"2021","Emery","VD","106","456","A"
"2021","Nicolet","VD","107","450","A"
"2021","Pidoux","VD","108","449","A"
"2021","Widmer","VD","108","449","A"
"2021","Sanchez","VD","110","448","A"
"2021","Ramos","VD","111","447","A"
"2021","de Almeida","VD","112","445","A"
"2021","Moser","VD","113","443","A"
"2021","André","VD","114","442","A"
"2021","Nunes","VD","114","442","A"
"2021","Duarte","VD","116","441","A"
"2021","Fischer","VD","116","441","A"
"2021","Lüthi","VD","118","436","A"
"2021","Savary","VD","118","436","A"
"2021","Zimmermann","VD","120","435","A"
"2021","Laurent","VD","121","433","A"
"2021","Magnenat","VD","122","429","A"
"2021","Meier","VD","123","428","A"
"2021","Lavanchy","VD","124","426","A"
"2021","Duc","VD","125","422","A"
"2021","Pernet","VD","126","418","A"
"2021","Junod","VD","127","417","A"
"2021","Jaton","VD","128","416","A"
"2021","Clément","VD","129","415","A"
"2021","Ducret","VD","130","414","A"
"2021","Baumgartner","VD","131","413","A"
"2021","Diserens","VD","132","410","A"
"2021","Simon","VD","133","406","A"
"2021","Kohler","VD","134","405","A"
"2021","Bonzon","VD","135","403","A"
"2021","Mottier","VD","135","403","A"
"2021","Duvoisin","VD","137","402","A"
"2021","Delessert","VD","138","400","A"
"2021","Chabloz","VD","139","398","A"
"2021","Graf","VD","139","398","A"
"2021","Mercier","VD","139","398","A"
"2021","Berney","VD","142","393","A"
"2021","Jaquet","VD","143","392","A"
"2021","Freymond","VD","144","387","A"
"2021","Morina","VD","145","382","A"
"2021","Roulet","VD","146","381","A"
"2021","Dufour","VD","147","380","A"
"2021","Barbosa","VD","148","379","A"
"2021","Demierre","VD","148","379","A"
"2021","Roulin","VD","148","379","A"
"2021","Bourgeois","VD","151","377","A"
"2021","Christen","VD","151","377","A"
"2021","Crausaz","VD","151","377","A"
"2021","Genoud","VD","154","375","A"
"2021","Robert","VD","155","374","A"
"2021","Zbinden","VD","156","373","A"
"2021","Dupuis","VD","157","372","A"
"2021","Roth","VD","157","372","A"
"2021","Baumann","VD","159","371","A"
"2021","Panchaud","VD","160","369","A"
"2021","Bernard","VD","161","366","A"
"2021","Curchod","VD","161","366","A"
"2021","Borloz","VD","163","363","A"
"2021","Barraud","VD","164","362","A"
"2021","Corbaz","VD","165","361","A"
"2021","Pilet","VD","165","361","A"
"2021","Bajrami","VD","167","358","A"
"2021","Bally","VD","167","358","A"
"2021","Schwab","VD","167","358","A"
"2021","Lehmann","VD","170","357","A"
"2021","Thomas","VD","171","355","A"
"2021","Bezençon","VD","172","354","A"
"2021","Brunner","VD","172","354","A"
"2021","Shala","VD","174","349","A"
"2021","Michaud","VD","175","346","A"
"2021","Wyss","VD","175","346","A"
"2021","Glauser","VD","177","344","A"
"2021","Durussel","VD","178","342","A"
"2021","Huber","VD","179","340","A"
"2021","Borgeaud","VD","180","339","A"
"2021","Burnier","VD","180","339","A"
"2021","Gasser","VD","180","339","A"
"2021","Wenger","VD","180","339","A"
"2021","David","VD","184","336","A"
"2021","Bovet","VD","185","335","A"
"2021","Jaunin","VD","186","333","A"
"2021","Mohamed","VD","187","332","A"
"2021","Bugnon","VD","188","330","A"
"2021","Rod","VD","189","329","A"
"2021","Baud","VD","190","324","A"
"2021","Blaser","VD","190","324","A"
"2021","Borges","VD","192","321","A"
"2021","Kastrati","VD","192","321","A"
"2021","Marti","VD","194","320","A"
"2021","Alvarez","VD","195","319","A"
"2021","Girard","VD","195","319","A"
"2021","Wang","VD","197","317","A"
"2021","Berthoud","VD","198","316","A"
"2021","Hofer","VD","198","316","A"
"2021","Rocha","VD","198","316","A"
"2021","Hoxha","VD","201","315","A"
"2021","Monod","VD","201","315","A"
"2021","Gay","VD","203","314","A"
"2021","Rossi","VD","203","314","A"
"2021","Girardet","VD","205","312","A"
"2021","Maurer","VD","205","312","A"
"2021","Monnard","VD","205","312","A"
"2021","Barbey","VD","208","311","A"
"2021","Coelho","VD","208","311","A"
"2021","Grand","VD","208","311","A"
"2021","Machado","VD","208","311","A"
"2021","Goy","VD","212","310","A"
"2021","Schmidt","VD","212","310","A"
"2021","Perroud","VD","214","309","A"
"2021","Antunes","VD","215","307","A"
"2021","Leuba","VD","215","307","A"
"2021","Gavillet","VD","217","305","A"
"2021","Jaques","VD","218","304","A"
"2021","Matthey","VD","218","304","A"
"2021","Renaud","VD","218","304","A"
"2021","Morier","VD","221","303","A"
"2021","Regamey","VD","221","303","A"
"2021","Jotterand","VD","223","302","A"
"2021","Diallo","VD","224","299","A"
"2021","Nicod","VD","224","299","A"
"2021","Viret","VD","226","298","A"
"2021","Fleury","VD","227","297","A"
"2021","Lambelet","VD","227","297","A"
"2021","Ali","VD","229","296","A"
"2021","Bornand","VD","229","296","A"
"2021","Castro","VD","229","296","A"
"2021","Vaucher","VD","229","296","A"
"2021","Masson","VD","233","295","A"
"2021","Pilloud","VD","233","295","A"
"2021","Pires","VD","235","292","A"
"2021","Bovay","VD","236","291","A"
"2021","Burri","VD","236","291","A"
"2021","Dupertuis","VD","236","291","A"
"2021","Ramadani","VD","236","291","A"
"2021","Bonjour","VD","240","290","A"
"2021","Schaller","VD","240","290","A"
"2021","Oberson","VD","242","288","A"
"2021","Roch","VD","243","287","A"
"2021","Vuilleumier","VD","244","286","A"
"2021","Diaz","VD","245","285","A"
"2021","Chevalier","VD","246","282","A"
"2021","Collet","VD","246","282","A"
"2021","Pfister","VD","246","282","A"
"2021","Muller","VD","249","281","A"
"2021","Saugy","VD","249","281","A"
"2021","Bertholet","VD","251","280","A"
"2021","Blanchard","VD","251","280","A"
"2021","Fuchs","VD","251","280","A"
"2021","Ferrari","VD","254","278","A"
"2021","Roux","VD","254","278","A"
"2021","Capt","VD","256","277","A"
"2021","Domingues","VD","256","277","A"
"2021","Humbert","VD","256","277","A"
"2021","Lambert","VD","259","276","A"
"2021","Vallotton","VD","260","275","A"
"2021","Zürcher","VD","260","275","A"
"2021","Hoti","VD","262","274","A"
"2021","Mustafa","VD","262","274","A"
"2021","Nicolier","VD","264","273","A"
"2021","Andrade","VD","265","272","A"
"2021","Berset","VD","265","272","A"
"2021","Pellet","VD","265","272","A"
"2021","Studer","VD","268","271","A"
"2021","Bourquin","VD","269","269","A"
"2021","Buchs","VD","270","266","A"
"2021","Bühler","VD","271","264","A"
"2021","Gonin","VD","271","264","A"
"2021","Hofmann","VD","271","264","A"
"2021","Mermoud","VD","271","264","A"
"2021","Jaccoud","VD","275","263","A"
"2021","Shabani","VD","275","263","A"
"2021","Ademi","VD","277","262","A"
"2021","Azevedo","VD","277","262","A"
"2021","Jeanmonod","VD","277","262","A"
"2021","Bron","VD","280","261","A"
"2021","Margot","VD","281","260","A"
"2021","Pasquier","VD","281","260","A"
"2021","Flückiger","VD","283","259","A"
"2021","da Cruz","VD","284","258","A"
"2021","Forestier","VD","285","255","A"
"2021","da Cunha","VD","286","254","A"
"2021","Bovey","VD","287","253","A"
"2021","Lourenço","VD","287","253","A"
"2021","Egger","VD","289","252","A"
"2021","Esteves","VD","289","252","A"
"2021","Maire","VD","289","252","A"
"2021","Schopfer","VD","292","251","A"
"2021","Carrard","VD","293","250","A"
"2021","Cornu","VD","293","250","A"
"2021","da Rocha","VD","293","250","A"
"2021","Frei","VD","293","250","A"
"2021","Liechti","VD","293","250","A"
"2021","Suter","VD","298","249","A"
"2021","Dévaud","VD","299","248","A"
"2021","Torres","VD","300","247","A"
"2021","Tran","VD","300","247","A"
"2021","Thonney","VD","302","246","A"
"2021","Fonseca","VD","303","245","A"
"2021","Pochon","VD","303","245","A"
"2021","Batista","VD","305","244","A"
"2021","Corthésy","VD","305","244","A"
"2021","Etter","VD","307","243","A"
"2021","Jeanneret","VD","307","243","A"
"2021","Bachmann","VD","309","242","A"
"2021","Delacrétaz","VD","310","241","A"
"2021","Grin","VD","310","241","A"
"2021","Reis","VD","312","240","A"
"2021","Sadiku","VD","312","240","A"
"2021","Vuagniaux","VD","312","240","A"
"2021","Fournier","VD","315","239","A"
"2021","Iseni","VD","315","239","A"
"2021","Nicole","VD","315","239","A"
"2021","Tissot","VD","315","239","A"
"2021","Grosjean","VD","319","238","A"
"2021","Muminovic","VD","319","238","A"
"2021","Andrey","VD","321","237","A"
"2021","Chassot","VD","321","237","A"
"2021","Aebi","VD","323","236","A"
"2021","Jaggi","VD","323","236","A"
"2021","Wagner","VD","323","236","A"
"2021","Bonny","VD","326","234","A"
"2021","Morais","VD","326","234","A"
"2021","Perrier","VD","326","234","A"
"2021","Yersin","VD","329","233","A"
"2021","Auberson","VD","330","232","A"
"2021","Frey","VD","330","232","A"
"2021","Burdet","VD","332","231","A"
"2021","Chen","VD","332","231","A"
"2021","Demont","VD","332","231","A"
"2021","Ruiz","VD","332","231","A"
"2021","Despont","VD","336","230","A"
"2021","Dubuis","VD","336","230","A"
"2021","Ahmed","VD","338","229","A"
"2021","Brügger","VD","338","229","A"
"2021","Deriaz","VD","338","229","A"
"2021","Marendaz","VD","338","229","A"
"2021","Bonvin","VD","342","228","A"
"2021","Demiri","VD","342","228","A"
"2021","Imhof","VD","342","228","A"
"2021","Jan","VD","342","228","A"
"2021","Jovanovic","VD","342","228","A"
"2021","Parisod","VD","342","228","A"
"2021","Thévenaz","VD","342","228","A"
"2021","Binggeli","VD","349","227","A"
"2021","Marguerat","VD","349","227","A"
"2021","Leresche","VD","351","226","A"
"2021","Araújo","VD","352","225","A"
"2021","Cuendet","VD","352","225","A"
"2021","Miranda","VD","352","225","A"
"2021","Rouge","VD","352","225","A"
"2021","Cherpillod","VD","356","222","A"
"2021","Berdoz","VD","357","221","A"
"2021","Boillat","VD","357","221","A"
"2021","Hostettler","VD","357","221","A"
"2021","Longchamp","VD","357","221","A"
"2021","Meystre","VD","357","221","A"
"2021","Ruchet","VD","357","221","A"
"2021","Borel","VD","363","220","A"
"2021","Noverraz","VD","363","220","A"
"2021","Thaqi","VD","363","220","A"
"2021","Schmutz","VD","366","219","A"
"2021","Schweizer","VD","366","219","A"
"2021","Varela","VD","366","219","A"
"2021","Chatelain","VD","369","218","A"
"2021","Cruz","VD","369","218","A"
"2021","Neves","VD","369","218","A"
"2021","Bigler","VD","372","217","A"
"2021","Estoppey","VD","372","217","A"
"2021","Magalhães","VD","372","217","A"
"2021","Zhang","VD","372","217","A"
"2021","Osmani","VD","376","216","A"
"2021","Schär","VD","376","216","A"
"2021","Bettex","VD","378","215","A"
"2021","Mermod","VD","378","215","A"
"2021","Bersier","VD","380","214","A"
"2021","Cretegny","VD","380","214","A"
"2021","Barras","VD","382","213","A"
"2021","Félix","VD","382","213","A"
"2021","Guerreiro","VD","382","213","A"
"2021","Comte","VD","385","212","A"
"2021","Fontannaz","VD","385","212","A"
"2021","Lima","VD","385","212","A"
"2021","Menétrey","VD","385","212","A"
"2021","Walther","VD","385","212","A"
"2021","Wüthrich","VD","385","212","A"
"2021","Loup","VD","391","211","A"
"2021","Mettraux","VD","391","211","A"
"2021","Thévoz","VD","391","211","A"
"2021","Figueiredo","VD","394","210","A"
"2021","Leuenberger","VD","394","210","A"
"2021","Mottaz","VD","394","210","A"
"2021","Rossel","VD","394","210","A"
"2021","Turin","VD","394","210","A"
"2021","Pinheiro","VD","399","209","A"
"2021","Wolf","VD","399","209","A"
"2021","Hasanovic","VD","401","208","A"
"2021","Hassan","VD","401","208","A"
"2021","Tille","VD","401","208","A"
"2021","Volet","VD","401","208","A"
"2021","Bader","VD","405","207","A"
"2021","Cottier","VD","405","207","A"
"2021","Durand","VD","405","207","A"
"2021","Li","VD","405","207","A"
"2021","Simões","VD","405","207","A"
"2021","Stettler","VD","405","207","A"
"2021","Turrian","VD","405","207","A"
"2021","Béguin","VD","412","206","A"
"2021","Marchand","VD","412","206","A"
"2021","Pham","VD","412","206","A"
"2021","Stauffer","VD","412","206","A"
"2021","Conus","VD","416","205","A"
"2021","Trolliet","VD","416","205","A"
"2021","Cochard","VD","418","204","A"
"2021","Geiser","VD","419","203","A"
"2021","Giroud","VD","419","203","A"
"2021","Maillefer","VD","419","203","A"
"2021","Cherix","VD","422","202","A"
"2021","Fragnière","VD","422","202","A"
"2021","Nogueira","VD","422","202","A"
"2021","Afonso","VD","425","201","A"
"2021","Jashari","VD","425","201","A"
"2021","Lin","VD","425","201","A"
"2021","Poget","VD","425","201","A"
"2021","Cornaz","VD","429","200","A"
"2021","Jacot","VD","429","200","A"
"2021","Amiguet","VD","431","198","A"
"2021","Gross","VD","431","198","A"
"2021","Joly","VD","431","198","A"
"2021","Matos","VD","431","198","A"
"2021","Sandoz","VD","431","198","A"
"2021","Bianchi","VD","436","197","A"
"2021","Buffat","VD","436","197","A"
"2021","Grandchamp","VD","436","197","A"
"2021","Bytyqi","VD","439","196","A"
"2021","Goumaz","VD","439","196","A"
"2021","Métraux","VD","439","196","A"
"2021","Siegenthaler","VD","439","196","A"
"2021","Duperrex","VD","443","195","A"
"2021","Duruz","VD","443","195","A"
"2021","Girod","VD","443","195","A"
"2021","Hauser","VD","443","195","A"
"2021","Martinet","VD","443","195","A"
"2021","Campos","VD","448","194","A"
"2021","Cardinaux","VD","448","194","A"
"2021","Kolly","VD","448","194","A"
"2021","Miéville","VD","448","194","A"
"2021","Bucher","VD","452","193","A"
"2021","Desponds","VD","452","193","A"
"2021","Groux","VD","452","193","A"
"2021","Morand","VD","452","193","A"
"2021","Rouiller","VD","452","193","A"
"2021","Russo","VD","452","193","A"
"2021","Freitas","VD","458","192","A"
"2021","Froidevaux","VD","458","192","A"
"2021","Isoz","VD","458","192","A"
"2021","Baudat","VD","461","191","A"
"2021","Pichard","VD","461","191","A"
"2021","Randin","VD","461","191","A"
"2021","Rexhepi","VD","464","190","A"
"2021","Aubry","VD","465","189","A"
"2021","Desarzens","VD","465","189","A"
"2021","Joseph","VD","465","189","A"
"2021","Karlen","VD","465","189","A"
"2021","Zufferey","VD","465","189","A"
"2021","Ansermet","VD","470","188","A"
"2021","Schenk","VD","470","188","A"
"2021","Barros","VD","472","187","A"
"2021","Gachet","VD","472","187","A"
"2021","Bardet","VD","474","186","A"
"2021","Kunz","VD","474","186","A"
"2021","Mazreku","VD","474","186","A"
"2021","Vazquez","VD","474","186","A"
